root_og	n_genes	n_organisms	mean_importance	max_importance	taxonomic_tier	hypothesis_status	n_species	n_phyla	mean_fitness	any_strong_fitness	any_named_domain	any_gapmind
32GQY	1	1	18.892924247903093	18.892924247903093	phylum	true_knowledge_gap	21.0	1.0	0.9412633	False	False	False
33I3B	1	1	18.892924247903093	18.892924247903093	phylum	true_knowledge_gap	21.0	1.0	0.76055443	False	False	False
2ZHC3	2	2	15.744103539919244	18.892924247903093	phylum	weak_lead	21.0	1.0	1.0452855	True	False	False
317K2	1	1	18.892924247903093	18.892924247903093	phylum	true_knowledge_gap	21.0	1.0	0.3144293	False	False	False
31D0I	1	1	18.892924247903093	18.892924247903093	phylum	true_knowledge_gap	21.0	1.0	0.2979856	False	False	False
340ND	1	1	18.87861464055507	18.87861464055507	phylum	true_knowledge_gap	20.0	1.0	1.3442411	False	False	False
3399R	1	1	18.87861464055507	18.87861464055507	phylum	true_knowledge_gap	20.0	1.0	0.0	False	False	False
30FVV	1	1	18.87861464055507	18.87861464055507	phylum	true_knowledge_gap	20.0	1.0	0.0	False	False	False
2ZJ49	3	3	18.87861464055507	18.87861464055507	phylum	true_knowledge_gap	20.0	1.0	0.0	False	False	False
32AEG	1	2	18.86357089321855	18.86357089321855	phylum	true_knowledge_gap	19.0	1.0	0.72560775	False	False	False
30X15	4	4	18.86357089321855	18.86357089321855	phylum	true_knowledge_gap	19.0	1.0	0.40629485	False	False	False
342J6	1	1	18.86357089321855	18.86357089321855	phylum	true_knowledge_gap	19.0	1.0	0.0	False	False	False
34BIP	1	1	18.86357089321855	18.86357089321855	phylum	true_knowledge_gap	19.0	1.0	0.2679067	False	False	False
314YP	2	2	18.86357089321855	18.86357089321855	phylum	true_knowledge_gap	19.0	1.0	0.4182367	False	False	False
32P85	1	1	18.847713584272235	18.847713584272235	phylum	true_knowledge_gap	18.0	1.0	0.0	False	False	False
2ZHED	1	1	18.847713584272235	18.847713584272235	phylum	true_knowledge_gap	18.0	1.0	0.4442888	False	False	False
33GD6	1	1	18.830949663252316	18.830949663252316	phylum	true_knowledge_gap	17.0	1.0	1.2434123	False	False	False
31885	2	1	15.692458052710263	18.830949663252316	phylum	weak_lead	17.0	1.0	1.5819145000000001	True	False	False
2ZZ1X	1	1	18.813169142350546	18.813169142350546	phylum	true_knowledge_gap	16.0	1.0	0.96227765	False	False	False
31H7Q	2	2	18.813169142350546	18.813169142350546	phylum	true_knowledge_gap	16.0	1.0	0.0	False	False	False
33A9I	1	1	18.813169142350546	18.813169142350546	phylum	true_knowledge_gap	16.0	1.0	1.1910627	False	False	False
316IV	1	1	18.813169142350546	18.813169142350546	phylum	true_knowledge_gap	16.0	1.0	0.97068006	False	False	False
302UR	1	1	18.813169142350546	18.813169142350546	phylum	true_knowledge_gap	16.0	1.0	0.9257631	False	False	False
30X2X	4	4	18.7942407187221	18.7942407187221	phylum	true_knowledge_gap	15.0	1.0	0.46634463	False	False	False
2ZVTC	4	2	15.66186726560175	18.7942407187221	phylum	true_knowledge_gap	15.0	1.0	2.1467080000000003	True	False	False
343DX	1	1	18.7942407187221	18.7942407187221	phylum	true_knowledge_gap	15.0	1.0	0.57231754	False	False	False
33PMX	1	1	18.77400588414843	18.77400588414843	phylum	true_knowledge_gap	14.0	1.0	0.6898692	False	False	False
33QD9	1	1	18.77400588414843	18.77400588414843	phylum	true_knowledge_gap	14.0	1.0	0.33512703	False	False	False
34AI7	1	1	18.77400588414843	18.77400588414843	phylum	true_knowledge_gap	14.0	1.0	0.63425565	False	False	False
33IJB	1	1	18.728795220517576	18.728795220517576	phylum	true_knowledge_gap	12.0	1.0	0.9248078	False	False	False
33HES	1	1	18.703275760586912	18.703275760586912	phylum	true_knowledge_gap	11.0	1.0	0.36973026	False	False	False
30X2J	1	1	18.703275760586912	18.703275760586912	phylum	true_knowledge_gap	11.0	1.0	0.0	False	False	False
31878	1	1	18.675322354967435	18.675322354967435	phylum	true_knowledge_gap	10.0	1.0	0.7368258	False	False	False
30242	1	1	18.675322354967435	18.675322354967435	phylum	true_knowledge_gap	10.0	1.0	0.0	False	False	False
arCOG05031	2	2	15.56276862913953	18.675322354967435	phylum	weak_lead	10.0	1.0	2.691	True	False	False
30Y6U	2	2	18.60987685676291	18.60987685676291	phylum	true_knowledge_gap	8.0	1.0	0.846906305	False	False	False
318AE	2	2	18.60987685676291	18.60987685676291	phylum	true_knowledge_gap	8.0	1.0	1.316386115	False	False	False
3453F	1	1	18.570713598560793	18.570713598560793	phylum	true_knowledge_gap	7.0	1.0	1.042151	False	False	False
314FF	1	1	18.525502934929936	18.525502934929936	phylum	true_knowledge_gap	6.0	1.0	0.5197837	False	False	False
2ZNAW	1	1	18.406584571175273	18.406584571175273	phylum	true_knowledge_gap	4.0	1.0	0.8878045	False	False	False
arCOG06641	2	2	18.203292285587636	18.203292285587636	phylum	true_knowledge_gap	2.0	1.0	0.56718062	False	False	False
3300Q	2	2	14.126008358289987	16.951210029947983	class	weak_lead	775.0	1.0	1.0212542	False	True	False
330EQ	11	12	12.702348672520147	16.93646489669353	class	weak_lead	737.0	1.0	0.6404328050000001	False	True	False
32XDG	6	7	12.051579159793901	16.872210823711463	class	weak_lead	592.0	1.0	0.8307744285714287	False	False	True
33MNB	4	4	16.85643607318153	16.85643607318153	class	true_knowledge_gap	561.0	1.0	0.6385715475	False	False	False
2ZUU6	10	11	15.320203267910053	16.85222359470106	class	true_knowledge_gap	553.0	1.0	1.2636098236363638	False	False	False
32TD2	1	1	16.8484873814709	16.8484873814709	class	true_knowledge_gap	546.0	1.0	0.93309087	False	False	False
32RJU	1	1	16.827330254400504	16.827330254400504	class	true_knowledge_gap	508.0	1.0	1.9735249	False	False	False
333CJ	4	4	12.607108167829153	16.809477557105538	class	weak_lead	478.0	1.0	1.19564345	True	False	False
33AB9	9	9	16.186312845499266	16.80886333955693	class	true_knowledge_gap	477.0	1.0	0.9456226544444443	True	False	False
2ZXMM	7	8	15.38824429687193	16.78717559658756	class	true_knowledge_gap	443.0	1.0	1.14233551875	True	False	False
33CBN	8	9	16.1622225718211	16.783846516891142	class	true_knowledge_gap	438.0	1.0	0.769504808888889	False	False	False
34090	2	3	13.049366756151747	16.777757257909386	class	weak_lead	429.0	1.0	0.0	False	False	True
32S61	4	4	12.578129811913673	16.770839749218233	class	weak_lead	419.0	1.0	2.6958314999999997	True	False	False
2Z7WE	2	2	13.96678966785811	16.760147601429733	class	weak_lead	404.0	1.0	1.5561927500000001	False	False	False
332HF	1	1	16.755759158872774	16.755759158872774	class	true_knowledge_gap	398.0	1.0	0.0	False	False	False
33A47	3	3	16.750554912296426	16.750554912296426	class	true_knowledge_gap	391.0	1.0	0.8892067333333333	False	False	False
2ZVNE	2	2	16.74905086401425	16.74905086401425	class	true_knowledge_gap	389.0	1.0	1.81196905	False	False	False
33A1H	1	1	16.731976326215786	16.731976326215786	class	true_knowledge_gap	367.0	1.0	0.6200231	False	False	False
32UT6	12	6	15.333957006067166	16.727953097527816	class	true_knowledge_gap	362.0	1.0	0.5637704975000001	False	False	False
2ZBTP	1	1	16.717226855605148	16.717226855605148	class	true_knowledge_gap	349.0	1.0	0.0	False	False	False
2ZBN5	1	1	16.7104256517753	16.7104256517753	class	true_knowledge_gap	341.0	1.0	0.5537474	False	False	False
32RU7	3	3	16.69813031000462	16.69813031000462	class	true_knowledge_gap	327.0	1.0	1.0551032666666667	False	False	False
32YFT	1	1	16.697232028223485	16.697232028223485	class	true_knowledge_gap	326.0	1.0	0.0	False	False	False
2Z8B4	2	2	13.91436002351957	16.697232028223485	class	true_knowledge_gap	326.0	1.0	0.8818531000000001	False	True	False
32S9D	2	2	13.90519367510401	16.686232410124813	class	true_knowledge_gap	314.0	1.0	1.3045835000000001	False	False	False
33RET	1	1	16.685296878957516	16.685296878957516	class	true_knowledge_gap	313.0	1.0	0.45160615	False	False	False
33FJ9	2	2	13.903631961737819	16.684358354085383	class	weak_lead	312.0	1.0	0.586524085	False	True	False
32YYC	2	2	13.901270520080264	16.681524624096316	class	weak_lead	309.0	1.0	1.90104205	True	False	False
32S5S	1	1	16.678663247524554	16.678663247524554	class	true_knowledge_gap	306.0	1.0	1.7228707	False	False	False
2Z7MC	1	1	16.676740035569097	16.676740035569097	class	true_knowledge_gap	304.0	1.0	0.6898029	False	False	False
32T1W	2	2	16.674804129053413	16.674804129053413	class	true_knowledge_gap	302.0	1.0	0.398455975	False	False	False
32U5E	1	1	16.67285535927717	16.67285535927717	class	true_knowledge_gap	300.0	1.0	0.0	False	False	False
33DJ2	1	1	16.67285535927717	16.67285535927717	class	true_knowledge_gap	300.0	1.0	1.3012049	False	False	False
33JKV	4	4	13.886601679758098	16.663922015709716	class	true_knowledge_gap	291.0	1.0	1.54159175	True	False	False
32A39	1	1	16.659862590734228	16.659862590734228	class	true_knowledge_gap	287.0	1.0	1.1899769	False	False	False
2ZJP0	6	6	15.731404012280622	16.656780718885365	class	true_knowledge_gap	284.0	1.0	0.9693191499999999	True	False	False
2ZG0C	1	1	16.65574618951548	16.65574618951548	class	true_knowledge_gap	283.0	1.0	1.0620228	False	False	False
32RSE	2	2	16.6505180872253	16.6505180872253	class	true_knowledge_gap	278.0	1.0	0.71140665	False	False	False
301JE	2	2	16.64946118960492	16.64946118960492	class	true_knowledge_gap	277.0	1.0	0.77421045	False	False	False
2ZV4B	7	6	15.85256675798406	16.645195095883263	class	true_knowledge_gap	273.0	1.0	1.3565282999999997	True	False	False
310BK	1	1	16.641954302994336	16.641954302994336	class	true_knowledge_gap	270.0	1.0	0.0	False	False	False
32SCR	1	1	16.640866031718723	16.640866031718723	class	true_knowledge_gap	269.0	1.0	1.3816228	False	False	False
331JA	2	2	16.63313292307484	16.63313292307484	class	true_knowledge_gap	262.0	1.0	1.234778	False	False	False
2ZK76	2	2	16.632011358525386	16.632011358525386	class	true_knowledge_gap	261.0	1.0	0.63790645	False	False	False
3060J	7	7	15.837862171354006	16.629755279921707	class	true_knowledge_gap	259.0	1.0	1.088577742857143	True	False	False
32YID	1	1	16.62862069911696	16.62862069911696	class	true_knowledge_gap	258.0	1.0	1.8561524	False	False	False
2ZA9C	1	1	16.62633828470109	16.62633828470109	class	true_knowledge_gap	256.0	1.0	0.24008179	False	False	False
31TSC	6	6	13.851432890350553	16.621719468420665	class	true_knowledge_gap	252.0	1.0	1.22305831	True	False	False
305WP	3	3	14.766451306442994	16.612257719748367	class	true_knowledge_gap	244.0	1.0	1.8722351	True	False	False
31TQ1	7	7	15.024643817087625	16.6061852715179	class	true_knowledge_gap	239.0	1.0	1.4953279857142856	True	False	False
32WYX	3	2	16.604955547400746	16.604955547400746	class	true_knowledge_gap	238.0	1.0	0.5535516	False	False	False
33364	2	3	14.757760463978904	16.60248052197627	class	true_knowledge_gap	236.0	1.0	0.7935902	False	False	False
2ZJHW	4	3	15.217798871492203	16.60123513253695	class	true_knowledge_gap	235.0	1.0	1.443395075	True	False	False
2ZHFW	1	2	16.59998443225241	16.59998443225241	class	true_knowledge_gap	234.0	1.0	0.41422492	False	False	False
331CV	3	3	16.59998443225241	16.59998443225241	class	true_knowledge_gap	234.0	1.0	1.2530460333333333	False	False	False
31TPF	6	6	12.910122069937083	16.598728375633392	class	weak_lead	233.0	1.0	2.24192505	True	False	False
32U2Y	1	1	16.598728375633392	16.598728375633392	class	true_knowledge_gap	233.0	1.0	0.52915865	False	False	False
338FY	1	1	16.594927604011545	16.594927604011545	class	true_knowledge_gap	230.0	1.0	1.3505135	False	False	False
32Z8S	1	1	16.592366113736126	16.592366113736126	class	true_knowledge_gap	228.0	1.0	0.8673903	False	False	False
32CWI	5	4	16.592366113736126	16.592366113736126	class	true_knowledge_gap	228.0	1.0	1.4115764519999998	False	False	False
305I8	3	3	16.592366113736126	16.592366113736126	class	true_knowledge_gap	228.0	1.0	0.6241090100000001	False	False	False
2ZNW0	3	4	13.82697176144677	16.592366113736126	class	weak_lead	228.0	1.0	2.5248740750000005	True	False	False
2ZR9C	1	1	16.59107693024383	16.59107693024383	class	true_knowledge_gap	227.0	1.0	1.1543362	False	False	False
2ZKBB	1	1	16.59107693024383	16.59107693024383	class	true_knowledge_gap	227.0	1.0	0.0	False	False	False
31CJU	4	4	16.58978205497374	16.58978205497374	class	true_knowledge_gap	226.0	1.0	0.8032957749999999	False	False	False
2ZH0U	1	1	16.588481437444198	16.588481437444198	class	true_knowledge_gap	225.0	1.0	0.8179871	False	False	False
305YK	3	3	12.902152229123265	16.588481437444198	class	weak_lead	225.0	1.0	2.4898824333333334	True	False	False
348QU	1	1	16.58322051123249	16.58322051123249	class	true_knowledge_gap	221.0	1.0	0.7952036	False	False	False
2ZJUS	2	2	16.58322051123249	16.58322051123249	class	true_knowledge_gap	221.0	1.0	0.63359674	False	False	False
31TQA	6	6	15.661930482830684	16.58322051123249	class	true_knowledge_gap	221.0	1.0	0.5717230666666667	True	False	False
33F08	2	2	13.816009955208296	16.579211946249956	class	weak_lead	218.0	1.0	1.151292	True	False	False
2ZWJK	1	1	16.577863489749177	16.577863489749177	class	true_knowledge_gap	217.0	1.0	0.6223881	False	False	False
31TNM	1	1	16.569639901321132	16.569639901321132	class	true_knowledge_gap	211.0	1.0	0.0	False	False	False
32CPF	1	1	16.566846653805463	16.566846653805463	class	true_knowledge_gap	209.0	1.0	0.67222244	False	False	False
2ZEN1	2	2	13.80217188361804	16.56260626034165	class	true_knowledge_gap	206.0	1.0	1.5791896349999999	True	False	False
33CBQ	1	1	16.56260626034165	16.56260626034165	class	true_knowledge_gap	206.0	1.0	1.9414868	False	False	False
307R7	2	2	16.56260626034165	16.56260626034165	class	true_knowledge_gap	206.0	1.0	0.8875363000000001	False	False	False
32RNE	1	1	16.56260626034165	16.56260626034165	class	true_knowledge_gap	206.0	1.0	0.0	False	False	False
32X8U	1	1	16.559744883769888	16.559744883769888	class	true_knowledge_gap	204.0	1.0	0.44531733	False	False	False
32Y6W	4	4	15.175783136661508	16.555399785448916	class	true_knowledge_gap	201.0	1.0	0.688975865	False	False	False
2ZDKF	2	1	16.552466873285134	16.552466873285134	class	true_knowledge_gap	199.0	1.0	0.798056095	False	False	False
32ZB7	1	1	16.552466873285134	16.552466873285134	class	true_knowledge_gap	199.0	1.0	1.6936516	False	False	False
34B99	1	1	16.55098934485915	16.55098934485915	class	true_knowledge_gap	198.0	1.0	0.9673258	False	False	False
33B1F	1	1	16.55098934485915	16.55098934485915	class	true_knowledge_gap	198.0	1.0	0.0	False	False	False
32ZZK	5	5	15.444810983743732	16.548011768296856	class	true_knowledge_gap	196.0	1.0	0.895190644	True	False	False
33P3D	3	3	16.548011768296856	16.548011768296856	class	true_knowledge_gap	196.0	1.0	0.4965693566666667	False	False	False
3332K	1	1	16.548011768296856	16.548011768296856	class	true_knowledge_gap	196.0	1.0	0.86455715	False	False	False
306UD	1	1	16.54651156670227	16.54651156670227	class	true_knowledge_gap	195.0	1.0	0.79211843	False	False	False
32ZTM	1	1	16.54651156670227	16.54651156670227	class	true_knowledge_gap	195.0	1.0	0.8852274	False	False	False
32ZUJ	1	1	16.545003651955053	16.545003651955053	class	true_knowledge_gap	194.0	1.0	1.1959585	False	False	False
314NH	1	1	16.543487944332163	16.543487944332163	class	true_knowledge_gap	193.0	1.0	0.4703596	False	False	False
31BJF	1	1	16.54196436286812	16.54196436286812	class	true_knowledge_gap	192.0	1.0	0.8626848	False	False	False
32SPZ	2	2	16.54196436286812	16.54196436286812	class	true_knowledge_gap	192.0	1.0	1.0652099000000002	False	False	False
339U3	2	1	16.54196436286812	16.54196436286812	class	true_knowledge_gap	192.0	1.0	0.4764636	False	False	False
32S41	1	1	16.540432825329034	16.540432825329034	class	true_knowledge_gap	191.0	1.0	1.4713589	False	False	False
34143	1	1	16.538893248185985	16.538893248185985	class	true_knowledge_gap	190.0	1.0	1.2880235	False	False	False
33FWJ	2	2	16.537345546587694	16.537345546587694	class	true_knowledge_gap	189.0	1.0	0.23543456	False	False	False
301T3	1	1	16.537345546587694	16.537345546587694	class	true_knowledge_gap	189.0	1.0	0.59873843	False	False	False
32UBP	1	1	16.535789634332428	16.535789634332428	class	true_knowledge_gap	188.0	1.0	0.57944095	False	False	False
31JRT	1	1	16.53422542383923	16.53422542383923	class	true_knowledge_gap	187.0	1.0	0.76990956	False	False	False
32DA4	1	1	16.53422542383923	16.53422542383923	class	true_knowledge_gap	187.0	1.0	0.0	False	False	False
33BTA	3	2	12.858729975869805	16.53265282611832	class	weak_lead	186.0	1.0	2.5773444333333333	True	False	False
32YHW	1	1	16.531071750740715	16.531071750740715	class	true_knowledge_gap	185.0	1.0	0.0	False	False	False
2ZBP7	1	1	16.52948210580702	16.52948210580702	class	true_knowledge_gap	184.0	1.0	0.8316766	False	False	False
32CR9	2	2	16.52948210580702	16.52948210580702	class	true_knowledge_gap	184.0	1.0	0.0	False	False	False
32YZ2	2	2	16.52948210580702	16.52948210580702	class	true_knowledge_gap	184.0	1.0	0.764388375	False	False	False
32QQD	2	1	16.527883797915393	16.527883797915393	class	true_knowledge_gap	183.0	1.0	0.441210355	False	False	False
330A2	1	1	16.527883797915393	16.527883797915393	class	true_knowledge_gap	183.0	1.0	0.8103287	False	False	False
301VX	1	1	16.5262767321286	16.5262767321286	class	true_knowledge_gap	182.0	1.0	0.0	False	False	False
2ZZPV	1	1	16.52466081194018	16.52466081194018	class	true_knowledge_gap	181.0	1.0	1.4136826	False	False	False
30BUX	1	1	16.52303593923967	16.52303593923967	class	true_knowledge_gap	180.0	1.0	0.0	False	False	False
2ZIBU	1	1	16.521402014276866	16.521402014276866	class	true_knowledge_gap	179.0	1.0	0.7768995	False	False	False
31TNZ	5	5	13.217121611421494	16.521402014276866	class	weak_lead	179.0	1.0	2.4324025999999996	True	False	False
2ZQCI	1	1	16.518106600143295	16.518106600143295	class	true_knowledge_gap	177.0	1.0	0.68116194	False	False	False
317WH	1	1	16.518106600143295	16.518106600143295	class	true_knowledge_gap	177.0	1.0	0.41722417	False	False	False
2ZBBX	1	1	16.518106600143295	16.518106600143295	class	true_knowledge_gap	177.0	1.0	1.1985147	False	False	False
30BZ9	3	3	16.516444902937458	16.516444902937458	class	true_knowledge_gap	176.0	1.0	0.9586727333333332	False	False	False
2ZYZU	1	1	16.516444902937458	16.516444902937458	class	true_knowledge_gap	176.0	1.0	1.766357	False	False	False
32SXC	1	1	16.51477373732039	16.51477373732039	class	true_knowledge_gap	175.0	1.0	1.2802396	False	False	False
330AI	1	1	16.51477373732039	16.51477373732039	class	true_knowledge_gap	175.0	1.0	1.182422	False	False	False
32UIS	3	3	14.679798877618124	16.51477373732039	class	true_knowledge_gap	175.0	1.0	2.0042379333333336	True	False	False
32KR6	5	5	16.51140256489063	16.51140256489063	class	true_knowledge_gap	173.0	1.0	0.3003077	False	False	False
2Z7ZA	4	4	12.383551923667973	16.51140256489063	class	weak_lead	173.0	1.0	1.162869815	True	False	False
33C78	2	2	16.51140256489063	16.51140256489063	class	true_knowledge_gap	173.0	1.0	0.0	False	False	False
31UI2	2	1	16.507992191903153	16.507992191903153	class	true_knowledge_gap	171.0	1.0	0.6821986	False	False	False
335EK	2	1	16.50627201821975	16.50627201821975	class	true_knowledge_gap	170.0	1.0	0.42520733499999996	False	False	False
331RD	1	1	16.504541695960345	16.504541695960345	class	true_knowledge_gap	169.0	1.0	0.74429995	False	False	False
334HB	1	1	16.504541695960345	16.504541695960345	class	true_knowledge_gap	169.0	1.0	0.5113423	False	False	False
32YXH	1	1	16.504541695960345	16.504541695960345	class	true_knowledge_gap	169.0	1.0	1.593518	False	False	False
2Z8XB	4	3	16.497516479309013	16.497516479309013	class	true_knowledge_gap	165.0	1.0	0.7014539149999999	False	False	False
31GAD	2	1	16.495733563348708	16.495733563348708	class	true_knowledge_gap	164.0	1.0	0.79134505	False	False	False
33FEU	3	3	16.49393974263585	16.49393974263585	class	true_knowledge_gap	163.0	1.0	0.5996564333333333	False	False	False
331HC	2	2	16.49393974263585	16.49393974263585	class	true_knowledge_gap	163.0	1.0	0.68727185	False	False	False
2ZHJX	4	4	15.1177903093771	16.492134882956837	class	true_knowledge_gap	162.0	1.0	0.526759675	True	False	False
33822	1	1	16.490318847604904	16.490318847604904	class	true_knowledge_gap	161.0	1.0	1.5822239	False	False	False
331S5	2	2	13.741932373004087	16.490318847604904	class	weak_lead	161.0	1.0	1.6730629000000001	True	False	False
32VCQ	1	1	16.490318847604904	16.490318847604904	class	true_knowledge_gap	161.0	1.0	1.3056273	False	False	False
332IM	1	1	16.486652690214626	16.486652690214626	class	true_knowledge_gap	159.0	1.0	1.205185	False	False	False
32F0I	3	4	16.4848022817279	16.4848022817279	class	true_knowledge_gap	158.0	1.0	0.45883958999999996	False	False	False
332EM	1	1	16.481066068497746	16.481066068497746	class	true_knowledge_gap	156.0	1.0	1.0885975	False	False	False
31APD	1	1	16.479179960568185	16.479179960568185	class	true_knowledge_gap	155.0	1.0	0.0	False	False	False
32T20	1	1	16.479179960568185	16.479179960568185	class	true_knowledge_gap	155.0	1.0	0.967173	False	False	False
335F7	5	5	12.083339872805919	16.477281644735342	class	weak_lead	154.0	1.0	1.028577042	True	False	True
31X34	5	5	14.278654833678662	16.475370961936918	class	true_knowledge_gap	153.0	1.0	0.24887698	False	False	False
321Q6	1	1	16.469563073689535	16.469563073689535	class	true_knowledge_gap	150.0	1.0	0.5038625	False	False	False
30H1W	9	7	16.469563073689535	16.469563073689535	class	true_knowledge_gap	150.0	1.0	0.6112350089999999	False	False	False
338SY	1	1	16.467601268567073	16.467601268567073	class	true_knowledge_gap	149.0	1.0	0.48156446	False	False	False
313KJ	3	3	16.467601268567073	16.467601268567073	class	true_knowledge_gap	149.0	1.0	0.6726485200000001	False	False	False
3376C	1	1	16.46163586754884	16.46163586754884	class	true_knowledge_gap	146.0	1.0	0.47794592	False	False	False
31U7X	2	1	16.46163586754884	16.46163586754884	class	true_knowledge_gap	146.0	1.0	0.81922178	False	False	False
31UJU	1	1	16.459620129220585	16.459620129220585	class	true_knowledge_gap	145.0	1.0	1.2587918	False	False	False
32QYJ	3	3	12.798758473329954	16.455546608567083	class	weak_lead	143.0	1.0	1.6433121333333334	True	False	False
32D7G	2	2	16.45348843329773	16.45348843329773	class	true_knowledge_gap	142.0	1.0	0.87682405	False	False	False
2ZXBP	8	5	15.082364397189584	16.45348843329773	class	true_knowledge_gap	142.0	1.0	0.25540253375	False	False	False
3088R	1	1	16.451415712499454	16.451415712499454	class	true_knowledge_gap	141.0	1.0	0.99469405	False	False	False
32CQ7	3	3	16.451415712499454	16.451415712499454	class	true_knowledge_gap	141.0	1.0	0.6584335333333333	False	False	False
305WZ	1	1	16.449328239115864	16.449328239115864	class	true_knowledge_gap	140.0	1.0	1.5156758	False	False	False
2Z8ZC	2	1	16.449328239115864	16.449328239115864	class	true_knowledge_gap	140.0	1.0	0.47912691500000004	False	False	False
3338V	1	1	16.436481421694253	16.436481421694253	class	true_knowledge_gap	134.0	1.0	0.0	False	False	False
331HT	2	2	16.436481421694253	16.436481421694253	class	true_knowledge_gap	134.0	1.0	0.7089581199999999	False	False	False
32WSA	1	1	16.434284491779344	16.434284491779344	class	true_knowledge_gap	133.0	1.0	1.8298082	False	False	False
33A3N	1	1	16.434284491779344	16.434284491779344	class	true_knowledge_gap	133.0	1.0	1.4400786	False	False	False
2ZAQA	3	3	16.434284491779344	16.434284491779344	class	true_knowledge_gap	133.0	1.0	0.3752634833333333	False	False	False
33FNF	3	2	16.432070981104488	16.432070981104488	class	true_knowledge_gap	132.0	1.0	0.5004321333333334	False	False	False
340Q3	6	6	16.429840637487203	16.429840637487203	class	true_knowledge_gap	131.0	1.0	0.6808596666666666	False	False	False
32V55	1	1	16.429840637487203	16.429840637487203	class	true_knowledge_gap	131.0	1.0	1.9388483	False	False	False
32S5D	4	4	16.429840637487203	16.429840637487203	class	true_knowledge_gap	131.0	1.0	0.4563528525	False	False	False
2ZKW7	2	2	16.429840637487203	16.429840637487203	class	true_knowledge_gap	131.0	1.0	0.5545473	False	False	False
31C9S	1	1	16.427593202947605	16.427593202947605	class	true_knowledge_gap	130.0	1.0	1.3861243	False	False	False
33W3Z	1	1	16.425328413529325	16.425328413529325	class	true_knowledge_gap	129.0	1.0	1.525187	False	False	False
3269G	1	1	16.425328413529325	16.425328413529325	class	true_knowledge_gap	129.0	1.0	0.7190988	False	False	False
339I1	1	1	16.425328413529325	16.425328413529325	class	true_knowledge_gap	129.0	1.0	1.581704	False	False	False
32TB1	2	2	16.420745683225228	16.420745683225228	class	true_knowledge_gap	127.0	1.0	0.437639115	False	False	False
300SW	1	1	16.418427182833028	16.418427182833028	class	true_knowledge_gap	126.0	1.0	0.0	False	False	False
32QXH	1	1	16.418427182833028	16.418427182833028	class	true_knowledge_gap	126.0	1.0	1.2200054	False	False	False
32D6X	1	1	16.418427182833028	16.418427182833028	class	true_knowledge_gap	126.0	1.0	0.0	False	False	False
332E0	1	1	16.418427182833028	16.418427182833028	class	true_knowledge_gap	126.0	1.0	1.6165744	False	False	False
33IQ2	1	1	16.416090208139398	16.416090208139398	class	true_knowledge_gap	125.0	1.0	0.901251	False	False	False
30NPZ	1	1	16.416090208139398	16.416090208139398	class	true_knowledge_gap	125.0	1.0	0.7318825	False	False	False
3357P	1	1	16.416090208139398	16.416090208139398	class	true_knowledge_gap	125.0	1.0	0.8136588	False	False	False
31UH8	4	4	16.413734462363657	16.413734462363657	class	true_knowledge_gap	124.0	1.0	0.342251325	False	False	False
2ZR6H	2	2	16.411359641515734	16.411359641515734	class	true_knowledge_gap	123.0	1.0	0.38361925	False	False	False
32D3I	1	1	16.40896543416073	16.40896543416073	class	true_knowledge_gap	122.0	1.0	0.0	False	False	False
331QF	3	3	12.762528671013902	16.40896543416073	class	weak_lead	122.0	1.0	1.6952528999999998	False	False	False
33FJE	1	1	16.406551521173824	16.406551521173824	class	true_knowledge_gap	121.0	1.0	0.0	False	False	False
32ZUG	1	1	16.406551521173824	16.406551521173824	class	true_knowledge_gap	121.0	1.0	0.9328531	False	False	False
2ZAN6	1	1	16.40411757548501	16.40411757548501	class	true_knowledge_gap	120.0	1.0	0.0	False	False	False
332T4	2	2	16.40411757548501	16.40411757548501	class	true_knowledge_gap	120.0	1.0	0.3067983	False	False	False
33B6C	1	1	16.399188236388632	16.399188236388632	class	true_knowledge_gap	118.0	1.0	1.1915233	False	False	False
33K8M	1	1	16.396692146664773	16.396692146664773	class	true_knowledge_gap	117.0	1.0	0.0	False	False	False
31752	2	2	13.663910122220644	16.396692146664773	class	weak_lead	117.0	1.0	0.841743375	False	False	False
334V4	2	2	16.39417463101606	16.39417463101606	class	true_knowledge_gap	116.0	1.0	0.47618408	False	False	False
2ZRQ1	1	1	16.39163531842391	16.39163531842391	class	true_knowledge_gap	115.0	1.0	1.2699218	False	False	False
3336G	1	1	16.39163531842391	16.39163531842391	class	true_knowledge_gap	115.0	1.0	0.75295097	False	False	False
33H4W	2	2	16.38907382814849	16.38907382814849	class	true_knowledge_gap	114.0	1.0	0.99468835	False	False	False
30BRP	2	2	16.3864897693861	16.3864897693861	class	true_knowledge_gap	113.0	1.0	0.75548035	False	False	False
349BV	1	1	16.3864897693861	16.3864897693861	class	true_knowledge_gap	113.0	1.0	0.36631042	False	False	False
2ZDW6	1	1	16.3864897693861	16.3864897693861	class	true_knowledge_gap	113.0	1.0	0.0	False	False	False
31722	2	2	16.38388274091134	16.38388274091134	class	true_knowledge_gap	112.0	1.0	0.0	False	False	False
33SXF	1	1	16.38388274091134	16.38388274091134	class	true_knowledge_gap	112.0	1.0	1.6821048	False	False	False
32U8G	1	2	16.38388274091134	16.38388274091134	class	true_knowledge_gap	112.0	1.0	1.3864790999999999	False	False	False
