#Annotated with Bakta (v1.12.0): https://github.com/oschwengers/bakta
#Database (v6.0): https://doi.org/10.5281/zenodo.4247252
ID	Length	Mol Weight [kDa]	Iso El. Point	Pfam hits
DEYH01000004.1_41	163	18.0
NZ_RBQE01000385.1_2	38	4.3
PHNZ01000109.1_1	60	7.3
DHIK01000033.1_42	40	5.0
NZ_CABVGZ010000020.1_18	81	8.9
NZ_CP062803.1_15	35	4.0
NZ_CABVIG010000002.1_288	256	29.0
NZ_JACNCD010000010.1_162	67	7.8
NZ_AWQP01000021.1_29	194	21.8
NC_017530.1_1906	109	12.0
NZ_JABVYJ010000151.1_4	40	4.1
NZ_CP067098.1_683	85	9.9
NZ_JAFFSN010000041.1_2	59	NA10.0
NZ_NPJV01000243.1_1	45	5.3
NZ_CP021818.1_555	79	8.8
NZ_QAJQ01000004.1_155	113	12.2
JAAQTX010000124.1_1	143	15.3
NZ_MDVW01000016.1_2	84	8.8
NZ_CP085684.1_5301	45	5.5
NZ_VKVB01000457.1_1	54	5.8
NZ_JALECN010000089.1_1	98	10.3
NZ_VLMC01000216.1_1	88	9.9
NZ_PXLS01000194.1_1	53	5.5
NZ_JH600918.1_17	398	44.1
NZ_QPBR01000044.1_93	115	12.5
NZ_CP045701.2_2612	362	41.3
NZ_JACNAM010000088.1_1	25	2.6
NZ_NGRC01000001.1_1593	175	20.4
NZ_JAJOZJ010000059.1_23	96	10.5
NZ_JALYCV010000241.1_1	92	11.0
NZ_VKVB01000311.1_1	87	9.3
NZ_JAEEEM010000095.1_1	28	3.2
NZ_VTQC01000024.1_44	107	12.5
NZ_JAJOZI010000152.1_2	32	3.4
JANUIA010000005.1_3662	471	53.0
NZ_VNSR01000190.1_1	69	7.4
NZ_UWFI01000464.1_1	58	6.5
NZ_CP100660.1_5046	183	20.6
NZ_RPMM01001115.1_1	102	11.7
NZ_JAAFCO010000006.1_140	64	7.7
NZ_JAEKCU010000014.1_111	102	11.2
NZ_CAKNDN010000025.1_1	23	2.6
NZ_JACWNG010000018.1_616	137	14.7
PGYX01000149.1_4	217	24.8
NZ_CP102179.1_463	130	14.0
NZ_UJYR01000001.1_1	54	6.5
JALIHN010000007.1_5	131	15.0
NZ_VKES01000927.1_1	38	4.1
NZ_AOJX01000201.1_20	146	15.9
MDCW01000195.1_8	40	4.7
NZ_CP010623.1_618	40	4.7
NZ_FJXS01000036.1_35	76	8.3
NZ_CDQJ01000001.1_40	198	21.4
NZ_JRTE01000059.1_1864	136	NA9.3
FR901298.1_73	119	13.6
NZ_LKGW01000051.1_1	52	6.1
QRBM01000057.1_3	200	22.9
NZ_JAEMHT010000075.1_1	53	6.2
DPLI01000078.1_6	52	6.3
NZ_PVUL01000041.1_1	117	12.5
NZ_LKBK01000012.1_6	63	6.9
NZ_VKEM01000453.1_1	80	8.6
NZ_VKWV01000688.1_1	46	5.5
NZ_UTCC01000548.1_1	103	11.0
NZ_JACSWJ010000001.1_76	319	36.5
NZ_JACYCQ010000318.1_16	30	3.5
NZ_VLMG01000288.1_1	55	6.4
BQGZ01000075.1_7	200	22.3
CAJYNO010000015.1_1	51	5.5
NZ_RBNU01000143.1_25	138	14.4
NZ_JTGG01000010.1_76	41	4.5
JACWNS010001062.1_1	96	10.9
NZ_LKCH01000089.1_1	29	3.2
NZ_JACAPP010000012.1_79	275	30.7
NZ_VKTF01000467.1_1	74	8.2
NZ_RZWB01001052.1_1	31	3.5
NZ_PNXS01000001.1_472	87	9.6
NZ_JANUHT010000001.1_639	82	9.1
NZ_LGLE01000012.1_67	364	38.5
NZ_JAFEKI010000002.1_3	55	6.1
NZ_JALJUV010000105.1_3	134	15.8
NZ_VLND01000076.1_4	260	30.2
NZ_RXQL01000031.1_2	107	11.7
NZ_JACARK010001554.1_1	89	9.1
NZ_JVSF01000012.1_28	31	3.7
NZ_JAHCTL010000015.1_9	43	5.1
NZ_LGKV01000043.1_64	93	10.5
NZ_CP100660.1_3948	492	53.9
NZ_PDIE01000031.1_33	23	2.7
NZ_JAANAR010000024.1_39	147	16.7
NZ_VLML01000660.1_1	81	8.9
NZ_VDVF01000142.1_1	89	10.3
NZ_JABXOW010000012.1_93	131	15.0
NZ_CABGLI010000029.1_12	57	6.6
NZ_JAHYOA010000084.1_1	375	42.5
NZ_JAASJE010000015.1_25	89	10.0
NZ_PTGT02000077.1_104	39	4.4
NZ_RPJC01000302.1_6	50	5.6
DKHB01000022.1_1	93	9.8
NZ_KK737661.1_239	58	6.6
NZ_CP077422.1_809	58	6.5
NZ_OBDS01000016.1_178	39	4.3
NZ_QJTX01000014.1_23	159	17.4
NZ_CP080030.1_4519	211	NA7.7
NZ_ATZD01000005.1_176	68	7.6
NZ_JMTA01000090.1_1	21	2.3
CP029142.1_312	41	4.6
NC_009092.1_3178	69	7.8
NZ_VLLV01000470.1_1	80	8.8
NZ_CP087390.1_2173	59	6.9
NZ_WKDK01000058.1_30	79	9.3
NZ_CP056148.1_3981	238	27.7
NZ_WKDF01000588.1_1	44	5.3
NZ_JACVAH010000005.1_288	217	23.2
NZ_JALDXB010000001.1_1061	159	18.2
NZ_AKJS01000077.1_17	107	12.3
NZ_WKEA01000115.1_1	38	3.8
NZ_QMDE01000054.1_1	197	23.2
NZ_LIIE01000122.1_32	48	5.3
DLTJ01000173.1_17	50	5.3
NZ_JABXGA010000318.1_1	79	8.4
NZ_QLJD01000043.1_1	172	18.2
JAAHBD010000161.1_3	70	8.2
JAINAI010000016.1_39	191	21.9
NZ_CABVHE010000004.1_68	69	7.7
CP103377.1_1568	138	16.2
NZ_RBRL01000372.1_7	61	5.9
NZ_RBUZ01000110.1_1	53	6.2
NZ_PTSF01000118.1_1	106	11.5
NZ_JAMHKP010000003.1_2852	38	4.5
NZ_JAELUM010000082.1_7	478	55.0
NZ_CABVHW010000080.1_5	103	11.7
NZ_WOFD01000095.1_6	56	5.8
NZ_WIBD01000015.1_48	74	8.0
NZ_NBWA01000029.1_54	167	17.8
NZ_PGSL01000145.1_11	121	13.0
NZ_KV575211.1_316	176	20.1
NZ_LSUS01000023.1_352	48	5.3
NZ_LIYM01000004.1_18	151	16.9
NC_009092.1_2469	245	26.5
NZ_CP079218.1_2020	44	5.3
NZ_BEEG01000110.1_9	37	4.4
NZ_CP010745.1_1196	155	17.4
NZ_UKAB01000003.1_381	209	23.6
NZ_JAEKDC010000012.1_72	610	65.8
NZ_JALIZV010000170.1_1	185	21.3
NZ_JPIR01000030.1_77	74	7.2
NZ_QRMM01000029.1_30	142	NA10.7
NZ_JAHWRH010000012.1_101	46	4.8
NZ_WKAX01000074.1_1	56	6.8
NZ_JANQCB010000424.1_1	49	5.8
CP011998.1_265	209	22.2
NZ_JAFHQT010000022.1_64	38	4.1
NZ_NBAN01000082.1_1	48	5.4
NZ_VKVI01000671.1_1	79	8.4
NZ_JAMBNM010000017.1_19	60	6.7
NZ_RBRC01000188.1_3	25	2.5
NZ_QKOR01000108.1_1	64	7.6
KE701383.1_1	286	32.1
NZ_JAEFBE010000044.1_2	32	3.4
NZ_VLML01001394.1_1	69	7.9
NZ_JVPH01000419.1_1	31	3.7
NZ_CP022411.1_4390	55	6.2
NZ_JALDOI010000006.1_23	104	11.8
NZ_RXRR01000062.1_2	71	7.1
NZ_KV789913.1_91	64	7.1
QRBM01000047.1_24	73	8.4
NZ_LKBX01000038.1_235	62	7.0
NZ_WKAR01000458.1_3	360	38.7
NZ_MLFA01000158.1_1	170	17.7
NZ_RCXW01000003.1_391	135	15.8
JAHPJH010000039.1_21	594	65.0
NZ_JANFGU010000050.1_2	27	3.3
NZ_VLNK01000274.1_1	86	9.4
NZ_AEAD01000860.1_1	28	3.2
NZ_RPHY01000049.1_49	75	8.0
NZ_CP087170.1_2453	136	15.0
NZ_JYHW01000077.1_1	71	8.4
NZ_RBPR01000004.1_2	88	10.3
NZ_WKAE01000230.1_1	163	19.0
NZ_PDHY01000020.1_299	361	41.3
NZ_CP103284.1_93	170	19.8
NZ_JADRUH010000006.1_98	77	9.4
CP081230.1_1675	266	29.7
NZ_VLMM01001652.1_1	70	7.8
NZ_POHV01000227.1_1	85	9.4
NZ_JRTP01000020.1_92	40	4.6
NZ_WCID01000053.1_21	68	8.4
NZ_JACWNE010000003.1_1064	160	16.9
NZ_VIUF01000001.1_521	176	19.9
NZ_VLLT01000050.1_13	259	30.0
NZ_JAJQKS010000001.1_562	40	4.2
NZ_CDSB01000001.1_3293	461	50.1
NZ_JAKMMB010000080.1_1	20	2.1
NZ_SCFX01000007.1_227	98	10.8
NZ_JAIOKG010000214.1_1	115	12.9
NZ_KV787848.1_2	91	10.6
NZ_JAGYGD010000026.1_31	195	22.4
NZ_JH600587.1_21	74	7.8
NZ_CABWSU010000816.1_1	69	7.7
NZ_SPVI01000320.1_1	94	10.2
NZ_VKUV01001080.1_1	79	9.0
NZ_JADZLY010000041.1_2	163	18.8
NZ_QPCE01000077.1_33	131	14.6
CP081273.1_1	20	2.2
NZ_JVVP01000066.1_131	103	11.5
NZ_CP080038.1_719	259	NA9.3
NZ_NBWA01000054.1_11	132	14.4
NZ_CP021805.1_1283	963	106.0
NZ_FLXT01000102.1_1	26	2.9
NZ_JRTQ01000013.1_358	101	11.2
NZ_LRWW01000023.1_189	59	6.8
NZ_LCZD01000051.1_14	274	30.8
NZ_LULD01000006.1_108	83	9.7
NZ_QRBU01000187.1_1	86	8.7
NZ_JALYCT010000159.1_1	174	19.0
NZ_JADODE010000158.1_1	84	8.9
NZ_UVZB01000004.1_2	108	12.6
NZ_WFKC01000215.1_4	48	5.6
NZ_JVQR01000225.1_1	41	4.9
NZ_CP080422.1_1206	92	10.2
NZ_VKVJ01000483.1_1	83	8.9
NZ_LN623556.1_210	80	8.0
OW968358.1_2061	288	31.2
NZ_WFKD01000402.1_4	85	8.4
NZ_VLLV01000427.1_1	22	2.2
NZ_FLER01000002.1_592	91	10.9
NZ_CAAGYU010000010.1_84	155	17.6
NZ_QFZV01000021.1_23	175	20.1
NZ_WJZG01000207.1_4	164	18.7
NZ_JAFHPI010000046.1_7	188	20.7
NZ_MLFD01000014.1_81	154	16.9
NZ_JAEKCY010000023.1_2	176	18.8
NZ_JADTWD010000022.1_53	517	57.4
NZ_AGAS01000543.1_1	196	23.1
NZ_VWTO01000016.1_1	39	4.5
NZ_CAKAEK010000128.1_7	30	3.5
NZ_WJZQ01000281.1_6	35	4.0
NZ_JACHIQ010000001.1_325	381	44.0
NZ_LGLE01000007.1_10	273	30.8
NZ_CP046872.1_4143	188	20.7
NZ_CABVJA010000005.1_318	63	7.2
NZ_JANUST010000006.1_42	74	8.7
NZ_LVUD01000127.1_1	102	11.3
NZ_JALIZN010000026.1_1	52	6.1
NZ_BRIO01000467.1_1	82	9.1
NZ_RPLA01000059.1_4	73	7.9
NZ_JADDUM010000103.1_25	126	13.1
NZ_JACWPW010000208.1_1	125	13.6
NZ_JAELWW010000121.1_1	76	8.4
NZ_AKJR01000004.1_1	122	12.8
NZ_JQSI01000505.1_2	217	22.8
NZ_LAAX01000011.1_89	107	11.7
NZ_ATZC01000042.1_45	96	10.4
NZ_BEFZ01000235.1_1	39	4.7
NZ_FNNY01000032.1_45	96	10.3
NZ_ACHU02000765.1_1	93	10.9
NZ_CP067024.1_2224	90	10.0
NZ_WKBD01000005.1_1	93	9.9
NZ_UWFJ01000138.1_2	30	3.5
NZ_CABEGF010000151.1_8	208	24.2
LR890216.1_80	130	14.6
NZ_CABVHE010000001.1_81	160	17.9
NZ_QQYZ01000011.1_26	603	65.5
NZ_JAKNQP010000007.1_158	49	5.6
NZ_LKGU01000012.1_80	47	4.9
NZ_FOJM01000011.1_32	73	8.5
NZ_PIEA01000202.1_1	33	4.0
NZ_WFLQ01000064.1_27	289	33.4
NZ_JABWMX020000092.1_6	42	5.2
NZ_CP005969.1_2896	111	12.3
NZ_BIJW01000222.1_1	164	18.8
NZ_JRXU01000013.1_78	407	44.6
NZ_JACHIQ010000001.1_324	386	44.9
NZ_POFH01000165.1_1	86	9.3
NZ_CP047274.1_99	140	16.1
NZ_QPBR01000016.1_21	113	12.1
NZ_KI973127.1_136	187	21.1
NZ_JADVEW010000004.1_287	32	3.4
NZ_JALDOA010000126.1_1	36	3.7
NZ_JAMDJQ010000002.1_87	258	29.5
NZ_JALYCU010000295.1_2	61	6.9
NZ_LEDI01000026.1_7	42	4.6
NZ_SHNW01000096.1_1	173	19.6
NZ_RXRV01000021.1_10	159	18.1
NZ_NGRK01000002.1_191	90	9.7
NZ_QPBT01000056.1_123	148	16.1
BILR01000063.1_1	30	3.8
JAINAA010000026.1_3	90	10.1
CP081230.1_214	114	12.6
NZ_QIWN01000009.1_110	240	27.5
JAHLRE010000303.1_2	27	3.2
NZ_ACHU02000039.1_1	20	2.2
NZ_JACARK010000041.1_7	56	6.0
NZ_FKBJ01000004.1_82	163	18.4
NZ_KI973186.1_3702	260	29.6
NZ_WIRN01000108.1_115	51	5.6
NZ_RBPY01000060.1_18	30	3.0
NZ_JALHBH010000071.1_11	42	4.6
NZ_KN639176.1_596	671	73.4
NZ_RXHX01000002.1_133	90	10.2
NZ_JAHYQG010000048.1_5	63	7.1
UJYJ02000070.1_1	20	2.3
NZ_GL385327.1_17	61	6.3
NZ_JACCAU010000001.1_619	191	20.4
NZ_CP027849.1_2280	29	3.5
NZ_SITG01000051.1_2	45	5.3
NZ_JXNZ01000027.1_32	34	3.8
NZ_MOBC01000005.1_231	69	7.7
NZ_VSRJ01000111.1_17	162	16.9
NZ_JALDNX010000206.1_1	76	8.5
JANUKQ010000001.1_1406	229	25.1
NZ_LJPR01000178.1_2	223	NA9.7
NZ_CP031226.1_884	613	65.7
NZ_JACYWK010000041.1_1	114	NA5.8
NZ_JAGYUF010000056.1_6	122	14.5
NZ_JAAQXV010000001.1_179	46	5.2
NZ_RBTT01000190.1_1	29	3.2
NZ_JACDUJ010000001.1_360	138	15.5
NZ_PUEO01000012.1_7	123	14.2
NZ_RBSR01000212.1_1	53	5.5
SJDY01000292.1_1	40	4.6
NZ_JAKKOM010000043.1_22	285	33.2
NZ_WMOG01000060.1_2	42	5.0
NZ_GL385309.1_121	282	31.1
NZ_CP076652.1_4456	125	14.5
NZ_JAMBNM010000073.1_7	55	6.0
NZ_NCTK01000002.1_273	480	50.4
NZ_WFKD01000212.1_13	258	28.6
NZ_MRTZ01000016.1_484	57	6.7
NZ_PTSE01000138.1_2	34	3.8
NZ_MVAS01000034.1_69	74	8.4
JACWNS010000506.1_1	134	14.4
NZ_JAFEWK010000006.1_1	32	3.8
JANUIA010000005.1_271	387	45.0
NZ_JAKMKI010000001.1_1496	394	45.2
NZ_VKUK01000995.1_1	41	4.8
NZ_JAFLXE010000128.1_1	224	25.2
NZ_JAAMRH010000015.1_2	274	32.2
NZ_POFM01000240.1_1	90	9.6
CP011997.1_1345	254	28.3
NZ_CP025741.1_669	39	4.4
NZ_VLLS01000133.1_1	44	4.4
NZ_JADVDR010000009.1_6	100	11.3
NZ_JAAQWJ010000011.1_6	341	37.7
NZ_MKYU01000074.1_14	61	7.2
CP045556.1_25	238	27.1
NZ_JADPXE010000008.1_186	138	15.7
NZ_QPBT01000069.1_13	337	NA5.6
JAHIXU010000052.1_17	36	4.2
NZ_CP047313.1_398	96	11.3
NZ_PDIJ01000001.1_1	37	4.1
NZ_RPIF01000183.1_4	78	8.7
NZ_CP068285.1_3166	155	16.9
NZ_LGKV01000005.1_904	123	13.8
NZ_AEAE01000773.1_2	67	7.4
NZ_CZAP01000008.1_52	375	40.9
NZ_MTHU01000330.1_1	174	20.5
NZ_JAELXJ010000035.1_83	173	17.6
NZ_QPBT01000180.1_4	80	8.9
NZ_JACWNW010000187.1_1	105	11.5
NZ_MOBL01000337.1_1	74	7.8
NZ_POHT01000265.1_1	40	4.3
NZ_JH600841.1_1	149	15.6
NZ_RBNV01000089.1_4	30	3.6
NZ_JAHUUP010000012.1_2	30	3.6
NZ_NQAO01000130.1_52	207	23.3
NZ_RPKV01000104.1_12	97	10.5
NZ_NXIM01000315.1_1	92	10.3
BGKO01000164.1_1	161	17.8
NZ_RPIF01000029.1_40	230	25.3
NZ_JACFES010000014.1_141	60	6.5
NZ_LNIR01000065.1_20	82	9.1
NZ_LACH01000009.1_40	59	7.0
BILR01000445.1_1	175	19.5
NZ_JACDUI010000002.1_332	611	70.6
NZ_NXJG01000180.1_1	37	4.2
NZ_AAKL01000498.1_2	38	4.2
NZ_JANUOE010000001.1_2949	94	10.9
NZ_LT963391.1_5141	43	5.1
NZ_VLNJ01000509.1_1	55	6.5
NZ_LDBK01000011.1_66	117	13.3
NZ_PYHJ01000002.1_505	91	10.7
RPUE01000319.1_14	49	5.6
NZ_JACARK010000839.1_2	65	7.2
NZ_CP058533.1_4454	340	36.4
NZ_RCHX01000272.1_1	66	7.4
NZ_JAHBCX010000001.1_97	141	15.2
NZ_JAAEIP010000116.1_1	90	9.1
WWRS01000123.1_2	290	30.0
NZ_JXAZ01000001.1_1	24	2.3
CAAGZI010000017.1_12	87	9.9
NZ_JAGURG010000105.1_1	248	28.0
NZ_MOAU01000079.1_1	88	10.3
NZ_CP084767.1_2565	80	9.3
NZ_JAFHHF010000017.1_25	272	31.6
JVZA01000003.1_53	34	3.6
PVUI01000008.1_126	43	5.0
NZ_VDVH01000217.1_1	83	8.7
NZ_KV880769.1_2780	51	5.5
NZ_NCQE01000042.1_1	98	11.5
NZ_BPVB01000267.1_1	35	4.0
NZ_GG699620.1_1	176	19.3
NZ_CP097108.1_2107	39	4.5
BBKD01000189.1_6	69	7.5
NZ_VLLU01000850.1_1	71	7.9
NZ_JH600545.1_63	281	31.5
NZ_JAIOKF010000045.1_1	40	4.2
NZ_JYHW01000034.1_114	37	4.4
NZ_VKSH01000626.1_1	72	7.6
NZ_CABVHZ010000005.1_141	119	13.3
NZ_JH600575.1_2	166	17.9
NZ_CABVJH010000004.1_413	36	4.0
NZ_LKEF01000002.1_72	214	21.3
NZ_CP103375.1_2809	192	21.8
NZ_CP025979.1_2187	33	3.6
NZ_CABGZJ010000064.1_1	268	29.3
NZ_CP021832.1_176	148	15.6
JAINAO010000011.1_34	167	19.0
NZ_BJNJ01000211.1_1	108	11.7
NZ_UNWH01000033.1_2	193	22.1
NZ_CABDWI010000001.1_1	53	5.9
NZ_JABZEJ010000001.1_2877	85	9.5
NZ_UWFI01000343.1_1	132	15.5
NZ_NAJR01000005.1_26	73	8.1
RZVX01001046.1_1	112	12.5
NZ_VKSX01000654.1_1	73	8.2
NZ_AGFJ01000398.1_2	300	34.3
NZ_LRBZ01000130.1_9	36	3.9
RPUE01000054.1_2	85	9.6
NZ_RPLA01000049.1_66	134	14.6
NZ_CP079827.1_3511	229	24.9
NZ_RPMD01000124.1_8	316	34.9
NZ_PXJY01000118.1_1	107	11.6
NZ_JACHEC010000001.1_784	407	45.9
NZ_VLMO01000250.1_1	88	9.5
NZ_ACHU02000746.1_1	35	3.9
DXOL01000047.1_26	171	20.0
NZ_CP032324.1_330	146	15.6
NZ_RBPY01000109.1_1	32	3.4
NZ_CP087176.1_5250	93	10.9
NZ_AP017469.1_406	164	18.5
NZ_JABXGA010000253.1_1	50	5.5
NZ_MDCY01000116.1_1	84	9.6
NZ_JABWNR020000186.1_1	37	4.3
NZ_MTYR01000070.1_25	43	4.5
NZ_PXKM01000194.1_1	53	6.1
NZ_LYSO01000002.1_36	68	7.4
NZ_RPMO01000253.1_9	22	2.3
NZ_RPLW01000229.1_1	63	7.1
NZ_JAMXKQ010000149.1_2	40	4.7
NZ_CP066875.1_24	72	8.3
NZ_JADBPO010000016.1_61	77	9.2
JAKONX010000261.1_1	149	16.4
NZ_JAEKCU010000060.1_1	33	3.2
LR890281.1_1195	929	100.7
NZ_PIEJ01000914.1_3	163	18.3
NZ_CP022364.1_46	67	7.4
NC_006576.1_1168	125	14.0
NZ_LACH01000003.1_4	181	19.8
NZ_WIRI01000493.1_27	31	3.6
NZ_PQLE01000017.1_16	117	13.3
NZ_JAFHEJ010000150.1_1	63	7.3
NZ_QQYK01000178.1_2	26	3.0
NC_008577.1_504	84	9.5
NZ_JAHMSM010000001.1_308	351	38.9
NC_017574.1_1232	141	16.1
NZ_ARVC01000005.1_91	86	9.7
NZ_KB316461.1_12	650	75.1
CP103377.1_4218	82	9.1
NZ_VTUB01000509.1_1	20	2.2
NZ_JALYCY010000002.1_5	288	31.4
NZ_MVAZ01000071.1_1	661	66.5
NZ_JAJLIY010000094.1_10	167	18.5
NZ_JANFGV010000020.1_51	121	14.0
NZ_LEDI01000013.1_50	256	27.9
QRBM01000283.1_1	44	4.8
NZ_JACHCW010000016.1_17	79	8.8
NZ_JAFHNQ010000782.1_3	59	6.2
NZ_JADNKL010000015.1_133	83	9.5
NZ_JABVYO010000226.1_3	57	6.0
NZ_FJZB01000007.1_126	207	23.5
NZ_VATQ01000039.1_27	207	22.5
NZ_CP022366.1_410	146	15.5
CAKQNN010000360.1_5	200	22.6
NZ_JAJMNZ010000095.1_1	123	13.5
NZ_AVED02000111.1_96	69	7.4
JANUNA010000006.1_5479	274	31.9
BQIF01000034.1_15	54	6.2
NZ_JAHBDH010000046.1_40	40	4.5
NZ_CABGXB010000121.1_1	88	9.2
NZ_JALHBH010000079.1_28	124	13.4
DIEH01000136.1_34	58	6.4
NZ_QFLX01000304.1_1	212	24.1
NZ_CVTH01000021.1_69	282	32.4
NZ_RWKC01000039.1_39	94	10.4
NZ_JACARK010001017.1_3	142	15.6
NZ_JANGDD010000279.1_1	72	7.6
NZ_CP094274.1_31	105	11.1
NZ_WJZC01000777.1_1	151	17.1
JANUPL010000005.1_4	113	13.0
NZ_JACDUH010000001.1_888	169	20.1
NZ_PDJN01000001.1_2108	379	42.9
NZ_PHHE01000001.1_4346	179	19.6
NZ_CP039793.1_128	73	8.2
JAIJSG010000146.1_1	127	14.1
NZ_WISY01000127.1_2	70	8.0
NZ_VKUS01001482.1_1	73	7.4
NZ_JALMEX010000003.1_200	257	28.7
NZ_JAGYGG010000047.1_29	66	8.0
NZ_LVTP01000046.1_1	396	39.2
JAFHEQ010000982.1_1	31	3.4
NZ_QWEF01000004.1_6	81	8.7
LORG01000546.1_1	125	13.7
NZ_MOBS01000324.1_1	108	12.2
NZ_JACAPV010000100.1_14	57	6.2
NZ_MOBS01000243.1_1	53	5.9
NNBS01000565.1_1	128	13.8
NZ_KI973248.1_1327	153	18.2
NZ_RBTD01000136.1_8	41	4.5
PNNT01000369.1_6	61	6.4
NZ_CP025542.1_3634	111	12.0
NZ_JAKMVF010000015.1_121	87	10.2
NZ_RBTB01000241.1_575	200	21.8
NZ_PTSH01000161.1_1	97	10.3
NZ_QHCJ01000002.1_6	154	18.2
NZ_CAKLBO010000002.1_478	163	18.7
NZ_PIJT01000003.1_324	138	15.5
NZ_RXQC01000082.1_4	35	4.0
NC_017506.1_76	189	20.7
NZ_JAGURA010000541.1_4	29	3.3
NZ_JALKHB010000001.1_3725	434	48.3
NZ_PDIL01000029.1_15	74	8.4
NZ_WFKD01000118.1_19	330	37.5
NZ_JAGWES010000095.1_26	44	5.3
NZ_WKAQ01000204.1_1	102	10.7
NZ_CP084806.1_1632	183	22.0
NZ_RBOW01000841.1_10	113	12.3
NZ_JAARMD010000004.1_174	70	7.9
NZ_BRHR01001282.1_1	77	8.2
NZ_FXON01000044.1_6	62	7.0
NZ_CDMA01000001.1_1745	276	31.1
NZ_MPJB01000037.1_1	550	59.9
NZ_JAJCPC010000161.1_1	95	11.1
NZ_CP031226.1_786	169	19.1
NZ_JAKMJI010000030.1_11	144	16.5
NZ_MOBU01000020.1_21	192	21.2
NZ_CP080038.1_264	112	12.1
NZ_FWMV01000007.1_248	133	14.8
NZ_LJRI01000554.1_2	303	33.9
SPUY01000050.1_260	34	4.0
NZ_ACHU02000661.1_1	180	19.4
NZ_AKVH01000070.1_34	75	8.4
NZ_LJRI01000932.1_5	409	44.2
NZ_CP010536.1_1349	59	7.1
NZ_VKES01000747.1_1	84	9.9
NZ_JAMSJD010000679.1_1	25	2.8
NZ_CABVIG010000010.1_231	146	16.8
NZ_LGKU01000010.1_118	101	11.8
DPLI01000510.1_3	78	8.9
NZ_JAJSLU010000005.1_189	206	23.1
NZ_VABN01000003.1_252	133	14.9
NZ_QIWT01000002.1_256	23	2.6
NZ_CP056130.1_5	31	3.6
NZ_RHJK01000009.1_25	44	4.6
NZ_NHSZ01000177.1_8	361	39.1
JALJRP010000008.1_63	199	22.0
NZ_CAKLBO010000009.1_131	37	4.5
NZ_CAHW02000019.1_4	121	13.1
NZ_JAAQWH010000001.1_482	52	6.0
NZ_JVYD01000145.1_1	73	7.5
NZ_JACAOM010000222.1_1	94	10.4
NZ_JYHJ01000006.1_343	238	26.8
NZ_LVUJ01000164.1_21	32	3.6
NZ_QRZK01000011.1_155	30	3.7
NZ_VKUS01000757.1_1	61	6.5
VITJ01000077.1_1	44	4.9
NZ_WJZG01000664.1_1	41	4.4
NZ_JAFHUG010000006.1_137	93	10.6
SEEE01000149.1_10	307	35.1
NZ_NCTK01000002.1_1304	84	9.1
NZ_LCYA01000105.1_40	65	7.3
NZ_CP014703.1_980	101	11.0
NZ_CABWPG010000160.1_1	42	5.1
DIEH01000070.1_3	205	20.9
NZ_AFTG01000564.1_1	82	9.4
NZ_CAJFCN010000004.1_229	110	11.5
NZ_UNST01000065.1_1	105	11.8
NZ_RDQX01000054.1_20	58	6.7
NZ_UYJC01000033.1_2	184	20.9
NZ_JANKKF010000127.1_1	52	5.8
NZ_JAMPUO010000003.1_276	38	4.2
NZ_JVPH01000124.1_4	40	4.2
NZ_NXIM01000494.1_1	57	6.1
NZ_LACH01000012.1_40	108	12.2
NZ_PCQE01000073.1_2	106	11.4
NZ_CABVIK010000009.1_93	149	16.6
NZ_WISO01000319.1_2	139	15.3
CP070559.1_1469	94	10.4
MHZO01000047.1_9	137	15.1
NZ_VNUF01000002.1_115	213	23.5
NZ_JAKWGP010000210.1_1	300	33.3
NZ_JH600497.1_3	75	7.7
NZ_BCBB01000091.1_1	24	3.0
NZ_VKUK01000390.1_1	86	9.3
NZ_JAFHGM010000055.1_1	194	21.7
NZ_KI535595.1_162	88	9.9
NZ_CP022260.1_764	80	8.1
NZ_JAEIKQ010000039.1_3	64	7.1
NZ_JAHWRS010000001.1_874	113	12.2
NZ_JPIR01000450.1_1	38	4.0
NZ_MOBZ01000118.1_1	98	11.0
NZ_LIHX01000098.1_12	74	8.3
NZ_LN651281.1_417	385	41.7
NZ_JAAWVE010000004.1_59	92	10.2
NZ_CAJCKL010000225.1_1	68	8.0
NZ_JACWPZ010000166.1_7	319	34.4
NZ_JACDUK010000003.1_9	41	4.4
NZ_PIOG01000033.1_1	93	10.4
JAGLCV010000421.1_1	35	3.7
NZ_PXKK01000955.1_1	70	7.9
NZ_JAKMMH010000013.1_75	88	9.5
NZ_LR607380.1_4549	69	8.0
CAESBJ010000046.1_36	42	4.6
NZ_AGNQ01000046.1_16	44	4.9
NZ_LJQC01000890.1_6	30	3.5
DKLI01000121.1_10	208	NA5.6
NZ_JACARK010000178.1_9	92	10.7
JAIJIV010000268.1_3	163	17.6
NZ_WJFJ01000142.1_1	20	2.3
NZ_JAAMRA010000033.1_3	72	7.6
NZ_QQWP01000010.1_180	169	18.9
CABGOU010000040.1_15	72	8.5
NZ_FLDE01000001.1_743	28	3.1
NZ_NHSX01000201.1_1	47	5.3
NZ_VKDX01000162.1_1	69	7.3
NZ_NOWT01000002.1_109	111	11.6
NZ_PEMX01000029.1_49	206	22.8
NZ_JABWQK020000001.1_963	139	15.9
NZ_JADCNK010000003.1_222	69	7.7
NZ_JAAQWR010000025.1_30	178	18.5
NZ_VKZD01000022.1_59	128	15.6
NZ_JADVIF010000023.1_53	82	9.2
